"","Threshold","power_open","dcy_indx","PXID"
"2442","0.032","1931","9","PXD010504"
"2443","0.033","1935","9","PXD010504"
"2444","0.034","1943","9","PXD010504"
"2445","0.035","1954","9","PXD010504"
"2446","0.036","1960","9","PXD010504"
"2447","0.037","1962","9","PXD010504"
"2448","0.038","1962","9","PXD010504"
"2449","0.039","1964","9","PXD010504"
"2450","0.04","1966","9","PXD010504"
"2451","0.041","1967","9","PXD010504"
"2452","0.042","1978","9","PXD010504"
"2453","0.043","1984","9","PXD010504"
"2454","0.044","1989","9","PXD010504"
"2455","0.045","1994","9","PXD010504"
"2456","0.046","1998","9","PXD010504"
"2457","0.047","1999","9","PXD010504"
"2458","0.048","2003","9","PXD010504"
"2459","0.049","2004","9","PXD010504"
"2460","0.05","2023","9","PXD010504"
"2461","0.01","391","0","PXD012528"
"2462","0.011","392","0","PXD012528"
"2463","0.012","392","0","PXD012528"
"2464","0.013","397","0","PXD012528"
"2465","0.014","397","0","PXD012528"
"2466","0.015","410","0","PXD012528"
"2467","0.016","410","0","PXD012528"
"2468","0.017","420","0","PXD012528"
"2469","0.018","420","0","PXD012528"
"2470","0.019","439","0","PXD012528"
"2471","0.02","439","0","PXD012528"
"2472","0.021","448","0","PXD012528"
"2473","0.022","448","0","PXD012528"
"2474","0.023","448","0","PXD012528"
"2475","0.024","448","0","PXD012528"
"2476","0.025","450","0","PXD012528"
"2477","0.026","450","0","PXD012528"
"2478","0.027","452","0","PXD012528"
"2479","0.028","452","0","PXD012528"
"2480","0.029","456","0","PXD012528"
"2481","0.03","456","0","PXD012528"
"2482","0.031","458","0","PXD012528"
"2483","0.032","458","0","PXD012528"
"2484","0.033","460","0","PXD012528"
"2485","0.034","460","0","PXD012528"
"2486","0.035","460","0","PXD012528"
"2487","0.036","460","0","PXD012528"
"2488","0.037","463","0","PXD012528"
"2489","0.038","463","0","PXD012528"
"2490","0.039","463","0","PXD012528"
"2491","0.04","463","0","PXD012528"
"2492","0.041","464","0","PXD012528"
"2493","0.042","464","0","PXD012528"
"2494","0.043","473","0","PXD012528"
"2495","0.044","473","0","PXD012528"
"2496","0.045","476","0","PXD012528"
"2497","0.046","484","0","PXD012528"
"2498","0.047","484","0","PXD012528"
"2499","0.048","484","0","PXD012528"
"2500","0.049","484","0","PXD012528"
"2501","0.05","489","0","PXD012528"
"2502","0.01","386","1","PXD012528"
"2503","0.011","389","1","PXD012528"
"2504","0.012","389","1","PXD012528"
"2505","0.013","398","1","PXD012528"
"2506","0.014","398","1","PXD012528"
"2507","0.015","400","1","PXD012528"
"2508","0.016","400","1","PXD012528"
"2509","0.017","400","1","PXD012528"
"2510","0.018","404","1","PXD012528"
"2511","0.019","404","1","PXD012528"
"2512","0.02","406","1","PXD012528"
"2513","0.021","406","1","PXD012528"
"2514","0.022","411","1","PXD012528"
"2515","0.023","411","1","PXD012528"
"2516","0.024","411","1","PXD012528"
"2517","0.025","416","1","PXD012528"
"2518","0.026","416","1","PXD012528"
"2519","0.027","417","1","PXD012528"
"2520","0.028","417","1","PXD012528"
"2521","0.029","417","1","PXD012528"
"2522","0.03","417","1","PXD012528"
"2523","0.031","417","1","PXD012528"
"2524","0.032","419","1","PXD012528"
"2525","0.033","434","1","PXD012528"
"2526","0.034","443","1","PXD012528"
"2527","0.035","443","1","PXD012528"
"2528","0.036","446","1","PXD012528"
"2529","0.037","446","1","PXD012528"
"2530","0.038","452","1","PXD012528"
"2531","0.039","452","1","PXD012528"
"2532","0.04","457","1","PXD012528"
"2533","0.041","467","1","PXD012528"
"2534","0.042","467","1","PXD012528"
"2535","0.043","474","1","PXD012528"
"2536","0.044","474","1","PXD012528"
"2537","0.045","477","1","PXD012528"
"2538","0.046","477","1","PXD012528"
"2539","0.047","477","1","PXD012528"
"2540","0.048","481","1","PXD012528"
"2541","0.049","481","1","PXD012528"
"2542","0.05","482","1","PXD012528"
"2543","0.01","391","2","PXD012528"
"2544","0.011","397","2","PXD012528"
"2545","0.012","397","2","PXD012528"
"2546","0.013","416","2","PXD012528"
"2547","0.014","416","2","PXD012528"
"2548","0.015","421","2","PXD012528"
"2549","0.016","421","2","PXD012528"
"2550","0.017","424","2","PXD012528"
"2551","0.018","424","2","PXD012528"
"2552","0.019","424","2","PXD012528"
"2553","0.02","424","2","PXD012528"
"2554","0.021","424","2","PXD012528"
"2555","0.022","424","2","PXD012528"
"2556","0.023","439","2","PXD012528"
"2557","0.024","439","2","PXD012528"
"2558","0.025","442","2","PXD012528"
"2559","0.026","442","2","PXD012528"
"2560","0.027","448","2","PXD012528"
"2561","0.028","448","2","PXD012528"
"2562","0.029","452","2","PXD012528"
"2563","0.03","452","2","PXD012528"
"2564","0.031","461","2","PXD012528"
"2565","0.032","461","2","PXD012528"
"2566","0.033","462","2","PXD012528"
"2567","0.034","462","2","PXD012528"
"2568","0.035","464","2","PXD012528"
"2569","0.036","464","2","PXD012528"
"2570","0.037","464","2","PXD012528"
"2571","0.038","464","2","PXD012528"
"2572","0.039","467","2","PXD012528"
"2573","0.04","467","2","PXD012528"
"2574","0.041","469","2","PXD012528"
"2575","0.042","469","2","PXD012528"
"2576","0.043","469","2","PXD012528"
"2577","0.044","469","2","PXD012528"
"2578","0.045","469","2","PXD012528"
"2579","0.046","469","2","PXD012528"
"2580","0.047","473","2","PXD012528"
"2581","0.048","473","2","PXD012528"
"2582","0.049","473","2","PXD012528"
"2583","0.05","489","2","PXD012528"
"2584","0.01","282","3","PXD012528"
"2585","0.011","290","3","PXD012528"
"2586","0.012","290","3","PXD012528"
"2587","0.013","290","3","PXD012528"
"2588","0.014","298","3","PXD012528"
"2589","0.015","298","3","PXD012528"
"2590","0.016","298","3","PXD012528"
"2591","0.017","298","3","PXD012528"
"2592","0.018","298","3","PXD012528"
"2593","0.019","298","3","PXD012528"
"2594","0.02","301","3","PXD012528"
"2595","0.021","301","3","PXD012528"
"2596","0.022","301","3","PXD012528"
"2597","0.023","305","3","PXD012528"
"2598","0.024","305","3","PXD012528"
"2599","0.025","305","3","PXD012528"
"2600","0.026","305","3","PXD012528"
"2601","0.027","306","3","PXD012528"
"2602","0.028","306","3","PXD012528"
"2603","0.029","306","3","PXD012528"
"2604","0.03","307","3","PXD012528"
"2605","0.031","307","3","PXD012528"
"2606","0.032","307","3","PXD012528"
"2607","0.033","307","3","PXD012528"
"2608","0.034","307","3","PXD012528"
"2609","0.035","307","3","PXD012528"
"2610","0.036","308","3","PXD012528"
"2611","0.037","308","3","PXD012528"
"2612","0.038","308","3","PXD012528"
"2613","0.039","315","3","PXD012528"
"2614","0.04","315","3","PXD012528"
"2615","0.041","315","3","PXD012528"
"2616","0.042","316","3","PXD012528"
"2617","0.043","316","3","PXD012528"
"2618","0.044","316","3","PXD012528"
"2619","0.045","317","3","PXD012528"
"2620","0.046","317","3","PXD012528"
"2621","0.047","317","3","PXD012528"
"2622","0.048","318","3","PXD012528"
"2623","0.049","318","3","PXD012528"
"2624","0.05","318","3","PXD012528"
"2625","0.01","363","4","PXD012528"
"2626","0.011","364","4","PXD012528"
"2627","0.012","364","4","PXD012528"
"2628","0.013","364","4","PXD012528"
"2629","0.014","384","4","PXD012528"
"2630","0.015","384","4","PXD012528"
"2631","0.016","393","4","PXD012528"
"2632","0.017","393","4","PXD012528"
"2633","0.018","408","4","PXD012528"
"2634","0.019","408","4","PXD012528"
"2635","0.02","410","4","PXD012528"
"2636","0.021","410","4","PXD012528"
"2637","0.022","413","4","PXD012528"
"2638","0.023","413","4","PXD012528"
"2639","0.024","413","4","PXD012528"
"2640","0.025","414","4","PXD012528"
"2641","0.026","427","4","PXD012528"
"2642","0.027","427","4","PXD012528"
"2643","0.028","434","4","PXD012528"
"2644","0.029","434","4","PXD012528"
"2645","0.03","442","4","PXD012528"
"2646","0.031","442","4","PXD012528"
"2647","0.032","442","4","PXD012528"
"2648","0.033","442","4","PXD012528"
"2649","0.034","446","4","PXD012528"
"2650","0.035","446","4","PXD012528"
"2651","0.036","450","4","PXD012528"
"2652","0.037","461","4","PXD012528"
"2653","0.038","461","4","PXD012528"
"2654","0.039","463","4","PXD012528"
"2655","0.04","463","4","PXD012528"
"2656","0.041","466","4","PXD012528"
"2657","0.042","466","4","PXD012528"
"2658","0.043","470","4","PXD012528"
"2659","0.044","470","4","PXD012528"
"2660","0.045","470","4","PXD012528"
"2661","0.046","470","4","PXD012528"
"2662","0.047","472","4","PXD012528"
"2663","0.048","472","4","PXD012528"
"2664","0.049","474","4","PXD012528"
"2665","0.05","474","4","PXD012528"
"2666","0.01","384","5","PXD012528"
"2667","0.011","386","5","PXD012528"
"2668","0.012","386","5","PXD012528"
"2669","0.013","404","5","PXD012528"
"2670","0.014","404","5","PXD012528"
"2671","0.015","414","5","PXD012528"
"2672","0.016","414","5","PXD012528"
"2673","0.017","423","5","PXD012528"
"2674","0.018","423","5","PXD012528"
"2675","0.019","427","5","PXD012528"
"2676","0.02","427","5","PXD012528"
"2677","0.021","430","5","PXD012528"
"2678","0.022","430","5","PXD012528"
"2679","0.023","430","5","PXD012528"
"2680","0.024","433","5","PXD012528"
"2681","0.025","446","5","PXD012528"
"2682","0.026","446","5","PXD012528"
"2683","0.027","453","5","PXD012528"
"2684","0.028","453","5","PXD012528"
"2685","0.029","454","5","PXD012528"
"2686","0.03","454","5","PXD012528"
"2687","0.031","454","5","PXD012528"
"2688","0.032","454","5","PXD012528"
"2689","0.033","465","5","PXD012528"
"2690","0.034","465","5","PXD012528"
"2691","0.035","465","5","PXD012528"
"2692","0.036","465","5","PXD012528"
"2693","0.037","467","5","PXD012528"
"2694","0.038","467","5","PXD012528"
"2695","0.039","467","5","PXD012528"
"2696","0.04","467","5","PXD012528"
"2697","0.041","469","5","PXD012528"
"2698","0.042","469","5","PXD012528"
"2699","0.043","473","5","PXD012528"
"2700","0.044","473","5","PXD012528"
"2701","0.045","473","5","PXD012528"
"2702","0.046","473","5","PXD012528"
"2703","0.047","474","5","PXD012528"
"2704","0.048","474","5","PXD012528"
"2705","0.049","475","5","PXD012528"
"2706","0.05","475","5","PXD012528"
"2707","0.01","345","6","PXD012528"
"2708","0.011","376","6","PXD012528"
"2709","0.012","376","6","PXD012528"
"2710","0.013","376","6","PXD012528"
"2711","0.014","376","6","PXD012528"
"2712","0.015","376","6","PXD012528"
"2713","0.016","376","6","PXD012528"
"2714","0.017","376","6","PXD012528"
"2715","0.018","401","6","PXD012528"
"2716","0.019","401","6","PXD012528"
"2717","0.02","402","6","PXD012528"
"2718","0.021","402","6","PXD012528"
"2719","0.022","402","6","PXD012528"
"2720","0.023","403","6","PXD012528"
"2721","0.024","403","6","PXD012528"
"2722","0.025","409","6","PXD012528"
"2723","0.026","409","6","PXD012528"
"2724","0.027","422","6","PXD012528"
"2725","0.028","432","6","PXD012528"
"2726","0.029","432","6","PXD012528"
"2727","0.03","441","6","PXD012528"
"2728","0.031","441","6","PXD012528"
"2729","0.032","442","6","PXD012528"
"2730","0.033","442","6","PXD012528"
"2731","0.034","442","6","PXD012528"
"2732","0.035","442","6","PXD012528"
"2733","0.036","442","6","PXD012528"
"2734","0.037","443","6","PXD012528"
"2735","0.038","443","6","PXD012528"
"2736","0.039","446","6","PXD012528"
"2737","0.04","446","6","PXD012528"
"2738","0.041","449","6","PXD012528"
"2739","0.042","449","6","PXD012528"
"2740","0.043","450","6","PXD012528"
"2741","0.044","450","6","PXD012528"
"2742","0.045","450","6","PXD012528"
"2743","0.046","450","6","PXD012528"
"2744","0.047","451","6","PXD012528"
"2745","0.048","451","6","PXD012528"
"2746","0.049","453","6","PXD012528"
"2747","0.05","453","6","PXD012528"
"2748","0.01","325","7","PXD012528"
"2749","0.011","325","7","PXD012528"
"2750","0.012","335","7","PXD012528"
"2751","0.013","335","7","PXD012528"
"2752","0.014","335","7","PXD012528"
"2753","0.015","338","7","PXD012528"
"2754","0.016","338","7","PXD012528"
"2755","0.017","338","7","PXD012528"
"2756","0.018","340","7","PXD012528"
"2757","0.019","340","7","PXD012528"
"2758","0.02","340","7","PXD012528"
"2759","0.021","348","7","PXD012528"
"2760","0.022","348","7","PXD012528"
"2761","0.023","354","7","PXD012528"
"2762","0.024","354","7","PXD012528"
"2763","0.025","354","7","PXD012528"
"2764","0.026","357","7","PXD012528"
"2765","0.027","357","7","PXD012528"
"2766","0.028","357","7","PXD012528"
"2767","0.029","357","7","PXD012528"
"2768","0.03","357","7","PXD012528"
"2769","0.031","360","7","PXD012528"
"2770","0.032","360","7","PXD012528"
"2771","0.033","366","7","PXD012528"
"2772","0.034","366","7","PXD012528"
"2773","0.035","366","7","PXD012528"
"2774","0.036","368","7","PXD012528"
"2775","0.037","368","7","PXD012528"
"2776","0.038","370","7","PXD012528"
"2777","0.039","370","7","PXD012528"
"2778","0.04","376","7","PXD012528"
"2779","0.041","376","7","PXD012528"
"2780","0.042","376","7","PXD012528"
"2781","0.043","377","7","PXD012528"
"2782","0.044","377","7","PXD012528"
"2783","0.045","377","7","PXD012528"
"2784","0.046","377","7","PXD012528"
"2785","0.047","377","7","PXD012528"
"2786","0.048","382","7","PXD012528"
"2787","0.049","382","7","PXD012528"
"2788","0.05","403","7","PXD012528"
"2789","0.01","339","8","PXD012528"
"2790","0.011","339","8","PXD012528"
"2791","0.012","349","8","PXD012528"
"2792","0.013","349","8","PXD012528"
"2793","0.014","370","8","PXD012528"
"2794","0.015","370","8","PXD012528"
"2795","0.016","380","8","PXD012528"
"2796","0.017","380","8","PXD012528"
"2797","0.018","380","8","PXD012528"
"2798","0.019","386","8","PXD012528"
"2799","0.02","400","8","PXD012528"
"2800","0.021","400","8","PXD012528"
"2801","0.022","415","8","PXD012528"
"2802","0.023","415","8","PXD012528"
"2803","0.024","429","8","PXD012528"
"2804","0.025","429","8","PXD012528"
"2805","0.026","435","8","PXD012528"
"2806","0.027","435","8","PXD012528"
"2807","0.028","441","8","PXD012528"
"2808","0.029","441","8","PXD012528"
"2809","0.03","447","8","PXD012528"
"2810","0.031","447","8","PXD012528"
"2811","0.032","449","8","PXD012528"
"2812","0.033","449","8","PXD012528"
"2813","0.034","449","8","PXD012528"
"2814","0.035","449","8","PXD012528"
"2815","0.036","455","8","PXD012528"
"2816","0.037","455","8","PXD012528"
"2817","0.038","455","8","PXD012528"
"2818","0.039","455","8","PXD012528"
"2819","0.04","480","8","PXD012528"
"2820","0.041","480","8","PXD012528"
"2821","0.042","480","8","PXD012528"
"2822","0.043","480","8","PXD012528"
"2823","0.044","483","8","PXD012528"
"2824","0.045","493","8","PXD012528"
"2825","0.046","493","8","PXD012528"
"2826","0.047","493","8","PXD012528"
"2827","0.048","493","8","PXD012528"
"2828","0.049","493","8","PXD012528"
"2829","0.05","493","8","PXD012528"
"2830","0.01","351","9","PXD012528"
"2831","0.011","351","9","PXD012528"
"2832","0.012","355","9","PXD012528"
"2833","0.013","355","9","PXD012528"
"2834","0.014","355","9","PXD012528"
"2835","0.015","357","9","PXD012528"
"2836","0.016","357","9","PXD012528"
"2837","0.017","361","9","PXD012528"
"2838","0.018","361","9","PXD012528"
"2839","0.019","361","9","PXD012528"
"2840","0.02","365","9","PXD012528"
"2841","0.021","365","9","PXD012528"
"2842","0.022","366","9","PXD012528"
"2843","0.023","366","9","PXD012528"
"2844","0.024","366","9","PXD012528"
"2845","0.025","366","9","PXD012528"
"2846","0.026","366","9","PXD012528"
"2847","0.027","366","9","PXD012528"
"2848","0.028","368","9","PXD012528"
"2849","0.029","380","9","PXD012528"
"2850","0.03","380","9","PXD012528"
"2851","0.031","380","9","PXD012528"
"2852","0.032","386","9","PXD012528"
"2853","0.033","386","9","PXD012528"
"2854","0.034","388","9","PXD012528"
"2855","0.035","388","9","PXD012528"
"2856","0.036","391","9","PXD012528"
"2857","0.037","391","9","PXD012528"
"2858","0.038","397","9","PXD012528"
"2859","0.039","397","9","PXD012528"
"2860","0.04","403","9","PXD012528"
"2861","0.041","403","9","PXD012528"
"2862","0.042","405","9","PXD012528"
"2863","0.043","405","9","PXD012528"
"2864","0.044","405","9","PXD012528"
"2865","0.045","405","9","PXD012528"
"2866","0.046","405","9","PXD012528"
"2867","0.047","409","9","PXD012528"
"2868","0.048","409","9","PXD012528"
"2869","0.049","414","9","PXD012528"
"2870","0.05","421","9","PXD012528"
"2871","0.01","3294","0","PXD012611"
"2872","0.011","3300","0","PXD012611"
"2873","0.012","3305","0","PXD012611"
"2874","0.013","3311","0","PXD012611"
"2875","0.014","3317","0","PXD012611"
"2876","0.015","3335","0","PXD012611"
"2877","0.016","3349","0","PXD012611"
"2878","0.017","3350","0","PXD012611"
"2879","0.018","3353","0","PXD012611"
"2880","0.019","3358","0","PXD012611"
"2881","0.02","3362","0","PXD012611"
"2882","0.021","3365","0","PXD012611"
"2883","0.022","3373","0","PXD012611"
"2884","0.023","3374","0","PXD012611"
"2885","0.024","3381","0","PXD012611"
"2886","0.025","3386","0","PXD012611"
"2887","0.026","3387","0","PXD012611"
"2888","0.027","3390","0","PXD012611"
"2889","0.028","3394","0","PXD012611"
"2890","0.029","3404","0","PXD012611"
"2891","0.03","3406","0","PXD012611"
"2892","0.031","3409","0","PXD012611"
"2893","0.032","3414","0","PXD012611"
"2894","0.033","3415","0","PXD012611"
"2895","0.034","3420","0","PXD012611"
"2896","0.035","3423","0","PXD012611"
"2897","0.036","3426","0","PXD012611"
"2898","0.037","3427","0","PXD012611"
"2899","0.038","3430","0","PXD012611"
"2900","0.039","3432","0","PXD012611"
"2901","0.04","3434","0","PXD012611"
"2902","0.041","3434","0","PXD012611"
"2903","0.042","3438","0","PXD012611"
"2904","0.043","3443","0","PXD012611"
"2905","0.044","3444","0","PXD012611"
"2906","0.045","3453","0","PXD012611"
"2907","0.046","3456","0","PXD012611"
"2908","0.047","3456","0","PXD012611"
"2909","0.048","3469","0","PXD012611"
"2910","0.049","3471","0","PXD012611"
"2911","0.05","3475","0","PXD012611"
"2912","0.01","3331","1","PXD012611"
"2913","0.011","3332","1","PXD012611"
"2914","0.012","3339","1","PXD012611"
"2915","0.013","3343","1","PXD012611"
"2916","0.014","3348","1","PXD012611"
"2917","0.015","3359","1","PXD012611"
"2918","0.016","3364","1","PXD012611"
"2919","0.017","3369","1","PXD012611"
"2920","0.018","3370","1","PXD012611"
"2921","0.019","3373","1","PXD012611"
"2922","0.02","3383","1","PXD012611"
"2923","0.021","3386","1","PXD012611"
"2924","0.022","3399","1","PXD012611"
"2925","0.023","3407","1","PXD012611"
"2926","0.024","3408","1","PXD012611"
"2927","0.025","3410","1","PXD012611"
"2928","0.026","3414","1","PXD012611"
"2929","0.027","3422","1","PXD012611"
"2930","0.028","3431","1","PXD012611"
"2931","0.029","3437","1","PXD012611"
"2932","0.03","3439","1","PXD012611"
"2933","0.031","3439","1","PXD012611"
"2934","0.032","3439","1","PXD012611"
"2935","0.033","3439","1","PXD012611"
"2936","0.034","3444","1","PXD012611"
"2937","0.035","3446","1","PXD012611"
"2938","0.036","3457","1","PXD012611"
"2939","0.037","3462","1","PXD012611"
"2940","0.038","3463","1","PXD012611"
"2941","0.039","3473","1","PXD012611"
"2942","0.04","3478","1","PXD012611"
