"","Threshold","power_narrow","dcy_indx","PXID"
"4878","0.049","1490","8","PXD019186"
"4879","0.05","1501","8","PXD019186"
"4880","0.01","1127","9","PXD019186"
"4881","0.011","1127","9","PXD019186"
"4882","0.012","1127","9","PXD019186"
"4883","0.013","1127","9","PXD019186"
"4884","0.014","1137","9","PXD019186"
"4885","0.015","1182","9","PXD019186"
"4886","0.016","1214","9","PXD019186"
"4887","0.017","1240","9","PXD019186"
"4888","0.018","1317","9","PXD019186"
"4889","0.019","1319","9","PXD019186"
"4890","0.02","1322","9","PXD019186"
"4891","0.021","1338","9","PXD019186"
"4892","0.022","1342","9","PXD019186"
"4893","0.023","1354","9","PXD019186"
"4894","0.024","1358","9","PXD019186"
"4895","0.025","1364","9","PXD019186"
"4896","0.026","1386","9","PXD019186"
"4897","0.027","1389","9","PXD019186"
"4898","0.028","1394","9","PXD019186"
"4899","0.029","1396","9","PXD019186"
"4900","0.03","1407","9","PXD019186"
"4901","0.031","1423","9","PXD019186"
"4902","0.032","1424","9","PXD019186"
"4903","0.033","1434","9","PXD019186"
"4904","0.034","1436","9","PXD019186"
"4905","0.035","1438","9","PXD019186"
"4906","0.036","1451","9","PXD019186"
"4907","0.037","1454","9","PXD019186"
"4908","0.038","1457","9","PXD019186"
"4909","0.039","1468","9","PXD019186"
"4910","0.04","1481","9","PXD019186"
"4911","0.041","1488","9","PXD019186"
"4912","0.042","1489","9","PXD019186"
"4913","0.043","1496","9","PXD019186"
"4914","0.044","1502","9","PXD019186"
"4915","0.045","1504","9","PXD019186"
"4916","0.046","1509","9","PXD019186"
"4917","0.047","1555","9","PXD019186"
"4918","0.048","1568","9","PXD019186"
"4919","0.049","1568","9","PXD019186"
"4920","0.05","1573","9","PXD019186"
"4921","0.01","8680","0","PXD019354"
"4922","0.011","8753","0","PXD019354"
"4923","0.012","8803","0","PXD019354"
"4924","0.013","8883","0","PXD019354"
"4925","0.014","8923","0","PXD019354"
"4926","0.015","8959","0","PXD019354"
"4927","0.016","9024","0","PXD019354"
"4928","0.017","9056","0","PXD019354"
"4929","0.018","9090","0","PXD019354"
"4930","0.019","9134","0","PXD019354"
"4931","0.02","9172","0","PXD019354"
"4932","0.021","9219","0","PXD019354"
"4933","0.022","9235","0","PXD019354"
"4934","0.023","9258","0","PXD019354"
"4935","0.024","9294","0","PXD019354"
"4936","0.025","9340","0","PXD019354"
"4937","0.026","9363","0","PXD019354"
"4938","0.027","9380","0","PXD019354"
"4939","0.028","9424","0","PXD019354"
"4940","0.029","9460","0","PXD019354"
"4941","0.03","9487","0","PXD019354"
"4942","0.031","9520","0","PXD019354"
"4943","0.032","9562","0","PXD019354"
"4944","0.033","9598","0","PXD019354"
"4945","0.034","9624","0","PXD019354"
"4946","0.035","9648","0","PXD019354"
"4947","0.036","9689","0","PXD019354"
"4948","0.037","9713","0","PXD019354"
"4949","0.038","9729","0","PXD019354"
"4950","0.039","9780","0","PXD019354"
"4951","0.04","9802","0","PXD019354"
"4952","0.041","9827","0","PXD019354"
"4953","0.042","9847","0","PXD019354"
"4954","0.043","9862","0","PXD019354"
"4955","0.044","9879","0","PXD019354"
"4956","0.045","9894","0","PXD019354"
"4957","0.046","9920","0","PXD019354"
"4958","0.047","9932","0","PXD019354"
"4959","0.048","9950","0","PXD019354"
"4960","0.049","9970","0","PXD019354"
"4961","0.05","9991","0","PXD019354"
"4962","0.01","8771","1","PXD019354"
"4963","0.011","8884","1","PXD019354"
"4964","0.012","8962","1","PXD019354"
"4965","0.013","8992","1","PXD019354"
"4966","0.014","9051","1","PXD019354"
"4967","0.015","9098","1","PXD019354"
"4968","0.016","9125","1","PXD019354"
"4969","0.017","9154","1","PXD019354"
"4970","0.018","9205","1","PXD019354"
"4971","0.019","9225","1","PXD019354"
"4972","0.02","9265","1","PXD019354"
"4973","0.021","9282","1","PXD019354"
"4974","0.022","9322","1","PXD019354"
"4975","0.023","9340","1","PXD019354"
"4976","0.024","9366","1","PXD019354"
"4977","0.025","9394","1","PXD019354"
"4978","0.026","9418","1","PXD019354"
"4979","0.027","9427","1","PXD019354"
"4980","0.028","9446","1","PXD019354"
"4981","0.029","9463","1","PXD019354"
"4982","0.03","9484","1","PXD019354"
"4983","0.031","9500","1","PXD019354"
"4984","0.032","9520","1","PXD019354"
"4985","0.033","9528","1","PXD019354"
"4986","0.034","9549","1","PXD019354"
"4987","0.035","9555","1","PXD019354"
"4988","0.036","9587","1","PXD019354"
"4989","0.037","9612","1","PXD019354"
"4990","0.038","9638","1","PXD019354"
"4991","0.039","9671","1","PXD019354"
"4992","0.04","9705","1","PXD019354"
"4993","0.041","9725","1","PXD019354"
"4994","0.042","9732","1","PXD019354"
"4995","0.043","9752","1","PXD019354"
"4996","0.044","9776","1","PXD019354"
"4997","0.045","9785","1","PXD019354"
"4998","0.046","9807","1","PXD019354"
"4999","0.047","9830","1","PXD019354"
"5000","0.048","9843","1","PXD019354"
"5001","0.049","9858","1","PXD019354"
"5002","0.05","9882","1","PXD019354"
"5003","0.01","8869","2","PXD019354"
"5004","0.011","8901","2","PXD019354"
"5005","0.012","8933","2","PXD019354"
"5006","0.013","9015","2","PXD019354"
"5007","0.014","9033","2","PXD019354"
"5008","0.015","9068","2","PXD019354"
"5009","0.016","9091","2","PXD019354"
"5010","0.017","9131","2","PXD019354"
"5011","0.018","9174","2","PXD019354"
"5012","0.019","9241","2","PXD019354"
"5013","0.02","9266","2","PXD019354"
"5014","0.021","9280","2","PXD019354"
"5015","0.022","9330","2","PXD019354"
"5016","0.023","9357","2","PXD019354"
"5017","0.024","9392","2","PXD019354"
"5018","0.025","9408","2","PXD019354"
"5019","0.026","9431","2","PXD019354"
"5020","0.027","9458","2","PXD019354"
"5021","0.028","9468","2","PXD019354"
"5022","0.029","9493","2","PXD019354"
"5023","0.03","9512","2","PXD019354"
"5024","0.031","9532","2","PXD019354"
"5025","0.032","9563","2","PXD019354"
"5026","0.033","9584","2","PXD019354"
"5027","0.034","9608","2","PXD019354"
"5028","0.035","9641","2","PXD019354"
"5029","0.036","9656","2","PXD019354"
"5030","0.037","9667","2","PXD019354"
"5031","0.038","9684","2","PXD019354"
"5032","0.039","9701","2","PXD019354"
"5033","0.04","9722","2","PXD019354"
"5034","0.041","9740","2","PXD019354"
"5035","0.042","9770","2","PXD019354"
"5036","0.043","9793","2","PXD019354"
"5037","0.044","9804","2","PXD019354"
"5038","0.045","9831","2","PXD019354"
"5039","0.046","9853","2","PXD019354"
"5040","0.047","9873","2","PXD019354"
"5041","0.048","9893","2","PXD019354"
"5042","0.049","9915","2","PXD019354"
"5043","0.05","9927","2","PXD019354"
"5044","0.01","8761","3","PXD019354"
"5045","0.011","8837","3","PXD019354"
"5046","0.012","8925","3","PXD019354"
"5047","0.013","8965","3","PXD019354"
"5048","0.014","9009","3","PXD019354"
"5049","0.015","9082","3","PXD019354"
"5050","0.016","9113","3","PXD019354"
"5051","0.017","9129","3","PXD019354"
"5052","0.018","9173","3","PXD019354"
"5053","0.019","9211","3","PXD019354"
"5054","0.02","9229","3","PXD019354"
"5055","0.021","9246","3","PXD019354"
"5056","0.022","9275","3","PXD019354"
"5057","0.023","9290","3","PXD019354"
"5058","0.024","9321","3","PXD019354"
"5059","0.025","9367","3","PXD019354"
"5060","0.026","9401","3","PXD019354"
"5061","0.027","9425","3","PXD019354"
"5062","0.028","9455","3","PXD019354"
"5063","0.029","9484","3","PXD019354"
"5064","0.03","9506","3","PXD019354"
"5065","0.031","9525","3","PXD019354"
"5066","0.032","9551","3","PXD019354"
"5067","0.033","9583","3","PXD019354"
"5068","0.034","9599","3","PXD019354"
"5069","0.035","9634","3","PXD019354"
"5070","0.036","9647","3","PXD019354"
"5071","0.037","9674","3","PXD019354"
"5072","0.038","9692","3","PXD019354"
"5073","0.039","9709","3","PXD019354"
"5074","0.04","9722","3","PXD019354"
"5075","0.041","9732","3","PXD019354"
"5076","0.042","9751","3","PXD019354"
"5077","0.043","9766","3","PXD019354"
"5078","0.044","9784","3","PXD019354"
"5079","0.045","9794","3","PXD019354"
"5080","0.046","9811","3","PXD019354"
"5081","0.047","9858","3","PXD019354"
"5082","0.048","9875","3","PXD019354"
"5083","0.049","9905","3","PXD019354"
"5084","0.05","9928","3","PXD019354"
"5085","0.01","8756","4","PXD019354"
"5086","0.011","8810","4","PXD019354"
"5087","0.012","8924","4","PXD019354"
"5088","0.013","8986","4","PXD019354"
"5089","0.014","9037","4","PXD019354"
"5090","0.015","9080","4","PXD019354"
"5091","0.016","9098","4","PXD019354"
"5092","0.017","9152","4","PXD019354"
"5093","0.018","9194","4","PXD019354"
"5094","0.019","9218","4","PXD019354"
"5095","0.02","9239","4","PXD019354"
"5096","0.021","9257","4","PXD019354"
"5097","0.022","9283","4","PXD019354"
"5098","0.023","9296","4","PXD019354"
"5099","0.024","9318","4","PXD019354"
"5100","0.025","9339","4","PXD019354"
"5101","0.026","9382","4","PXD019354"
"5102","0.027","9401","4","PXD019354"
"5103","0.028","9434","4","PXD019354"
"5104","0.029","9460","4","PXD019354"
"5105","0.03","9484","4","PXD019354"
"5106","0.031","9528","4","PXD019354"
"5107","0.032","9550","4","PXD019354"
"5108","0.033","9580","4","PXD019354"
"5109","0.034","9611","4","PXD019354"
"5110","0.035","9634","4","PXD019354"
"5111","0.036","9654","4","PXD019354"
"5112","0.037","9690","4","PXD019354"
"5113","0.038","9703","4","PXD019354"
"5114","0.039","9728","4","PXD019354"
"5115","0.04","9751","4","PXD019354"
"5116","0.041","9766","4","PXD019354"
"5117","0.042","9787","4","PXD019354"
"5118","0.043","9823","4","PXD019354"
"5119","0.044","9845","4","PXD019354"
"5120","0.045","9858","4","PXD019354"
"5121","0.046","9878","4","PXD019354"
"5122","0.047","9891","4","PXD019354"
"5123","0.048","9912","4","PXD019354"
"5124","0.049","9944","4","PXD019354"
"5125","0.05","9968","4","PXD019354"
"5126","0.01","8775","5","PXD019354"
"5127","0.011","8822","5","PXD019354"
"5128","0.012","8866","5","PXD019354"
"5129","0.013","8974","5","PXD019354"
"5130","0.014","9012","5","PXD019354"
"5131","0.015","9061","5","PXD019354"
"5132","0.016","9091","5","PXD019354"
"5133","0.017","9104","5","PXD019354"
"5134","0.018","9174","5","PXD019354"
"5135","0.019","9203","5","PXD019354"
"5136","0.02","9229","5","PXD019354"
"5137","0.021","9279","5","PXD019354"
"5138","0.022","9301","5","PXD019354"
"5139","0.023","9320","5","PXD019354"
"5140","0.024","9361","5","PXD019354"
"5141","0.025","9382","5","PXD019354"
"5142","0.026","9407","5","PXD019354"
"5143","0.027","9446","5","PXD019354"
"5144","0.028","9482","5","PXD019354"
"5145","0.029","9510","5","PXD019354"
"5146","0.03","9538","5","PXD019354"
"5147","0.031","9562","5","PXD019354"
"5148","0.032","9581","5","PXD019354"
"5149","0.033","9604","5","PXD019354"
"5150","0.034","9634","5","PXD019354"
"5151","0.035","9669","5","PXD019354"
"5152","0.036","9680","5","PXD019354"
"5153","0.037","9705","5","PXD019354"
"5154","0.038","9724","5","PXD019354"
"5155","0.039","9750","5","PXD019354"
"5156","0.04","9783","5","PXD019354"
"5157","0.041","9821","5","PXD019354"
"5158","0.042","9852","5","PXD019354"
"5159","0.043","9892","5","PXD019354"
"5160","0.044","9905","5","PXD019354"
"5161","0.045","9914","5","PXD019354"
"5162","0.046","9936","5","PXD019354"
"5163","0.047","9961","5","PXD019354"
"5164","0.048","9993","5","PXD019354"
"5165","0.049","10023","5","PXD019354"
"5166","0.05","10028","5","PXD019354"
"5167","0.01","8845","6","PXD019354"
"5168","0.011","8953","6","PXD019354"
"5169","0.012","9019","6","PXD019354"
"5170","0.013","9066","6","PXD019354"
"5171","0.014","9136","6","PXD019354"
"5172","0.015","9206","6","PXD019354"
"5173","0.016","9244","6","PXD019354"
"5174","0.017","9262","6","PXD019354"
"5175","0.018","9314","6","PXD019354"
"5176","0.019","9338","6","PXD019354"
"5177","0.02","9380","6","PXD019354"
"5178","0.021","9400","6","PXD019354"
"5179","0.022","9428","6","PXD019354"
"5180","0.023","9467","6","PXD019354"
"5181","0.024","9495","6","PXD019354"
"5182","0.025","9513","6","PXD019354"
"5183","0.026","9541","6","PXD019354"
"5184","0.027","9562","6","PXD019354"
"5185","0.028","9581","6","PXD019354"
"5186","0.029","9604","6","PXD019354"
"5187","0.03","9617","6","PXD019354"
"5188","0.031","9635","6","PXD019354"
"5189","0.032","9645","6","PXD019354"
"5190","0.033","9659","6","PXD019354"
"5191","0.034","9687","6","PXD019354"
"5192","0.035","9703","6","PXD019354"
"5193","0.036","9723","6","PXD019354"
"5194","0.037","9736","6","PXD019354"
"5195","0.038","9765","6","PXD019354"
"5196","0.039","9772","6","PXD019354"
"5197","0.04","9790","6","PXD019354"
"5198","0.041","9814","6","PXD019354"
"5199","0.042","9826","6","PXD019354"
"5200","0.043","9839","6","PXD019354"
"5201","0.044","9855","6","PXD019354"
"5202","0.045","9868","6","PXD019354"
"5203","0.046","9879","6","PXD019354"
"5204","0.047","9897","6","PXD019354"
"5205","0.048","9922","6","PXD019354"
"5206","0.049","9942","6","PXD019354"
"5207","0.05","9954","6","PXD019354"
"5208","0.01","8791","7","PXD019354"
"5209","0.011","8859","7","PXD019354"
"5210","0.012","8920","7","PXD019354"
"5211","0.013","8978","7","PXD019354"
"5212","0.014","9021","7","PXD019354"
"5213","0.015","9064","7","PXD019354"
"5214","0.016","9091","7","PXD019354"
"5215","0.017","9160","7","PXD019354"
"5216","0.018","9193","7","PXD019354"
"5217","0.019","9212","7","PXD019354"
"5218","0.02","9256","7","PXD019354"
"5219","0.021","9282","7","PXD019354"
"5220","0.022","9309","7","PXD019354"
"5221","0.023","9342","7","PXD019354"
"5222","0.024","9375","7","PXD019354"
"5223","0.025","9400","7","PXD019354"
"5224","0.026","9445","7","PXD019354"
"5225","0.027","9465","7","PXD019354"
"5226","0.028","9489","7","PXD019354"
"5227","0.029","9520","7","PXD019354"
"5228","0.03","9541","7","PXD019354"
"5229","0.031","9566","7","PXD019354"
"5230","0.032","9583","7","PXD019354"
"5231","0.033","9626","7","PXD019354"
"5232","0.034","9643","7","PXD019354"
"5233","0.035","9660","7","PXD019354"
"5234","0.036","9680","7","PXD019354"
"5235","0.037","9710","7","PXD019354"
"5236","0.038","9745","7","PXD019354"
"5237","0.039","9778","7","PXD019354"
"5238","0.04","9815","7","PXD019354"
"5239","0.041","9844","7","PXD019354"
"5240","0.042","9868","7","PXD019354"
"5241","0.043","9881","7","PXD019354"
"5242","0.044","9905","7","PXD019354"
"5243","0.045","9917","7","PXD019354"
"5244","0.046","9938","7","PXD019354"
"5245","0.047","9962","7","PXD019354"
"5246","0.048","9983","7","PXD019354"
"5247","0.049","9992","7","PXD019354"
"5248","0.05","10017","7","PXD019354"
"5249","0.01","8853","8","PXD019354"
"5250","0.011","8897","8","PXD019354"
"5251","0.012","8955","8","PXD019354"
"5252","0.013","8994","8","PXD019354"
"5253","0.014","9045","8","PXD019354"
"5254","0.015","9087","8","PXD019354"
"5255","0.016","9125","8","PXD019354"
"5256","0.017","9139","8","PXD019354"
"5257","0.018","9179","8","PXD019354"
"5258","0.019","9211","8","PXD019354"
"5259","0.02","9247","8","PXD019354"
"5260","0.021","9273","8","PXD019354"
"5261","0.022","9315","8","PXD019354"
"5262","0.023","9340","8","PXD019354"
"5263","0.024","9358","8","PXD019354"
"5264","0.025","9378","8","PXD019354"
"5265","0.026","9410","8","PXD019354"
"5266","0.027","9453","8","PXD019354"
"5267","0.028","9478","8","PXD019354"
"5268","0.029","9499","8","PXD019354"
"5269","0.03","9532","8","PXD019354"
"5270","0.031","9568","8","PXD019354"
"5271","0.032","9588","8","PXD019354"
"5272","0.033","9598","8","PXD019354"
"5273","0.034","9626","8","PXD019354"
"5274","0.035","9644","8","PXD019354"
"5275","0.036","9670","8","PXD019354"
"5276","0.037","9690","8","PXD019354"
"5277","0.038","9714","8","PXD019354"
"5278","0.039","9735","8","PXD019354"
"5279","0.04","9746","8","PXD019354"
"5280","0.041","9774","8","PXD019354"
"5281","0.042","9803","8","PXD019354"
"5282","0.043","9814","8","PXD019354"
"5283","0.044","9835","8","PXD019354"
"5284","0.045","9842","8","PXD019354"
"5285","0.046","9851","8","PXD019354"
"5286","0.047","9882","8","PXD019354"
"5287","0.048","9892","8","PXD019354"
"5288","0.049","9912","8","PXD019354"
"5289","0.05","9920","8","PXD019354"
"5290","0.01","8843","9","PXD019354"
"5291","0.011","8895","9","PXD019354"
"5292","0.012","8977","9","PXD019354"
"5293","0.013","9024","9","PXD019354"
"5294","0.014","9064","9","PXD019354"
"5295","0.015","9127","9","PXD019354"
"5296","0.016","9181","9","PXD019354"
"5297","0.017","9227","9","PXD019354"
"5298","0.018","9260","9","PXD019354"
"5299","0.019","9302","9","PXD019354"
"5300","0.02","9339","9","PXD019354"
"5301","0.021","9397","9","PXD019354"
"5302","0.022","9431","9","PXD019354"
"5303","0.023","9443","9","PXD019354"
"5304","0.024","9468","9","PXD019354"
"5305","0.025","9506","9","PXD019354"
"5306","0.026","9528","9","PXD019354"
"5307","0.027","9547","9","PXD019354"
"5308","0.028","9572","9","PXD019354"
"5309","0.029","9581","9","PXD019354"
"5310","0.03","9609","9","PXD019354"
"5311","0.031","9626","9","PXD019354"
"5312","0.032","9655","9","PXD019354"
"5313","0.033","9674","9","PXD019354"
"5314","0.034","9696","9","PXD019354"
"5315","0.035","9710","9","PXD019354"
"5316","0.036","9738","9","PXD019354"
"5317","0.037","9750","9","PXD019354"
"5318","0.038","9779","9","PXD019354"
"5319","0.039","9798","9","PXD019354"
"5320","0.04","9816","9","PXD019354"
"5321","0.041","9827","9","PXD019354"
"5322","0.042","9836","9","PXD019354"
"5323","0.043","9848","9","PXD019354"
"5324","0.044","9862","9","PXD019354"
"5325","0.045","9877","9","PXD019354"
"5326","0.046","9894","9","PXD019354"
"5327","0.047","9911","9","PXD019354"
"5328","0.048","9915","9","PXD019354"
"5329","0.049","9926","9","PXD019354"
"5330","0.05","9937","9","PXD019354"
"5331","0.01","2510","0","PXD022257"
"5332","0.011","2515","0","PXD022257"
"5333","0.012","2539","0","PXD022257"
"5334","0.013","2540","0","PXD022257"
"5335","0.014","2548","0","PXD022257"
"5336","0.015","2580","0","PXD022257"
"5337","0.016","2605","0","PXD022257"
"5338","0.017","2615","0","PXD022257"
"5339","0.018","2637","0","PXD022257"
"5340","0.019","2641","0","PXD022257"
"5341","0.02","2651","0","PXD022257"
"5342","0.021","2659","0","PXD022257"
"5343","0.022","2664","0","PXD022257"
"5344","0.023","2668","0","PXD022257"
"5345","0.024","2675","0","PXD022257"
"5346","0.025","2688","0","PXD022257"
"5347","0.026","2688","0","PXD022257"
"5348","0.027","2691","0","PXD022257"
"5349","0.028","2702","0","PXD022257"
"5350","0.029","2706","0","PXD022257"
"5351","0.03","2713","0","PXD022257"
"5352","0.031","2716","0","PXD022257"
"5353","0.032","2716","0","PXD022257"
"5354","0.033","2722","0","PXD022257"
"5355","0.034","2730","0","PXD022257"
"5356","0.035","2739","0","PXD022257"
"5357","0.036","2744","0","PXD022257"
"5358","0.037","2747","0","PXD022257"
"5359","0.038","2751","0","PXD022257"
"5360","0.039","2758","0","PXD022257"
"5361","0.04","2758","0","PXD022257"
"5362","0.041","2766","0","PXD022257"
"5363","0.042","2775","0","PXD022257"
"5364","0.043","2778","0","PXD022257"
"5365","0.044","2778","0","PXD022257"
"5366","0.045","2786","0","PXD022257"
"5367","0.046","2789","0","PXD022257"
